geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city,geometry
46550,-13.12472173002355,-42.28653018971424,ba,rio do pires,POINT (-42.28653018971424 -13.12472173002355)
46570,-13.379246877494014,-42.52231109875634,ba,botupora,POINT (-42.52231109875634 -13.37924687749401)
46575,-13.33127591278641,-42.293528970394576,ba,caturama,POINT (-42.29352897039458 -13.33127591278641)
46580,-13.548673267223352,-42.494980485923726,ba,tanque novo,POINT (-42.49498048592373 -13.54867326722335)
46600,-14.059502295365316,-41.23499741666952,ba,tanhacu,POINT (-41.23499741666952 -14.05950229536532)
46620,-13.76800488560981,-41.077253828421135,ba,contendas do sincora,POINT (-41.07725382842114 -13.76800488560981)
46640,-13.815446239017096,-41.29884899114512,ba,ituacu,POINT (-41.29884899114512 -13.8154462390171)
46650,-13.627303617775588,-41.32764243619517,ba,barra da estiva,POINT (-41.32764243619517 -13.62730361777559)
46670,-13.514781739067578,-41.59315952462811,ba,jussiape,POINT (-41.59315952462811 -13.51478173906758)
46690,-13.25061237162442,-41.66388175580626,ba,abaira,POINT (-41.66388175580626 -13.25061237162442)
46700,-12.620603869118954,-42.23648302399432,ba,ibitiara,POINT (-42.23648302399432 -12.62060386911895)
46730,-12.811321073663043,-42.16185645912891,ba,novo horizonte,POINT (-42.16185645912891 -12.81132107366304)
46740,-12.709313125048306,-41.83025623893904,ba,boninal,POINT (-41.83025623893904 -12.70931312504831)
46750,-13.008789697437836,-41.37410859508287,ba,mucugê,POINT (-41.37410859508287 -13.00878969743784)
46750,-13.008789697437836,-41.37410859508287,ba,mucuge,POINT (-41.37410859508287 -13.00878969743784)
46760,-13.387054558687607,-41.31766570905653,ba,ibicoara,POINT (-41.31766570905653 -13.38705455868761)
46765,-13.11064956773182,-41.68870144744786,ba,piata,POINT (-41.68870144744786 -13.11064956773182)
46766,-13.02507072486642,-40.18648339208737,ba,inubia,POINT (-40.18648339208737 -13.02507072486642)
46770,-13.2937085863723,-40.95756034013608,ba,iramaia,POINT (-40.95756034013608 -13.2937085863723)
46780,-13.02174158382631,-40.56884658247915,ba,marcionilio souza,POINT (-40.56884658247915 -13.02174158382631)
46790,-13.006217144233334,-41.00601233017709,ba,itaete,POINT (-41.00601233017709 -13.00621714423333)
46800,-12.283351491742769,-40.49858889831216,ba,ruy barbosa,POINT (-40.49858889831216 -12.28335149174277)
46805,-12.1387585521401,-40.32819350113952,ba,macajuba,POINT (-40.32819350113952 -12.1387585521401)
46810,-12.080262780117184,-41.09561826538264,ba,utinga,POINT (-41.09561826538264 -12.08026278011718)
46820,-11.968975435554178,-41.2665485580868,ba,bonito,POINT (-41.2665485580868 -11.96897543555418)
46825,-12.355008882381227,-40.90352711660624,ba,lajedinho,POINT (-40.90352711660624 -12.35500888238123)
46830,-12.787871113669794,-41.291232096591294,ba,andarai,POINT (-41.29123209659129 -12.78787111366979)
46833,-12.59372096891573,-41.01442317096993,ba,ubiraita,POINT (-41.01442317096993 -12.59372096891573)
46835,-12.8161305099824,-41.06974800282792,ba,nova redencao,POINT (-41.06974800282791 -12.8161305099824)
46835,-12.8161305099824,-41.06974800282792,ba,nova redencao bahia,POINT (-41.06974800282791 -12.8161305099824)
46840,-12.647789168751045,-40.93335571433293,ba,ibiquera,POINT (-40.93335571433293 -12.64778916875104)
46850,-12.67449379312781,-40.64412066110824,ba,boa vista do tupim,POINT (-40.64412066110824 -12.67449379312781)
46860,-12.771217629932794,-40.2098717811214,ba,iacu,POINT (-40.2098717811214 -12.77121762993279)
46865,-12.79991674393986,-40.35400462369489,ba,joao amaro,POINT (-40.35400462369489 -12.79991674393986)
46875,-12.709999177087573,-39.69835905043796,ba,itatim,POINT (-39.69835905043796 -12.70999917708757)
46880,-12.526110203660092,-40.30795839512631,ba,itaberaba,POINT (-40.30795839512631 -12.52611020366009)
46900,-12.41905628076666,-41.77211221180393,ba,seabra,POINT (-41.77211221180393 -12.41905628076666)
46930,-12.51688809101802,-41.57768001723085,ba,palmeiras,POINT (-41.57768001723085 -12.51688809101802)
46960,-12.549771376744802,-41.38417780187024,ba,lencois,POINT (-41.38417780187024 -12.5497713767448)
46970,-12.28286253938085,-41.16769859070942,ba,wagner,POINT (-41.16769859070942 -12.28286253938085)
46980,-12.246594899548208,-41.60307066374758,ba,iraquara,POINT (-41.60307066374758 -12.24659489954821)
46985,-12.283641858411915,-41.51262370813318,ba,iraporanga,POINT (-41.51262370813318 -12.28364185841192)
46990,-12.082122478775553,-41.6517395333046,ba,souto soares,POINT (-41.6517395333046 -12.08212247877555)
47100,-11.091426618171694,-43.14545144223989,ba,barra,POINT (-43.14545144223989 -11.09142661817169)
47115,-12.114785602659982,-43.5530546987918,ba,muquem de sao francisco,POINT (-43.5530546987918 -12.11478560265998)
47115,-12.114785602659982,-43.5530546987918,ba,muquem do sao francisco,POINT (-43.5530546987918 -12.11478560265998)
47120,-10.715085941727198,-43.6342828669913,ba,buritirama,POINT (-43.6342828669913 -10.7150859417272)
47150,-10.98930614309272,-44.51073221550922,ba,santa rita de cassia,POINT (-44.51073221550922 -10.98930614309272)
47160,-10.719509150237368,-44.034708491994536,ba,mansidao,POINT (-44.03470849199454 -10.71950915023737)
47200,-9.620891468311967,-42.08147291322284,ba,remanso,POINT (-42.08147291322284 -9.620891468311969)
47220,-9.512360481214106,-43.02332160494623,ba,campo alegre de lourdes,POINT (-43.02332160494623 -9.512360481214106)
47220,-9.512360481214106,-43.02332160494623,ba,campo alegre de lourdes bahia brasil,POINT (-43.02332160494623 -9.512360481214106)
47240,-9.996898033622134,-42.48536810560051,ba,pilao arcado,POINT (-42.48536810560051 -9.996898033622134)
47300,-9.177388079834074,-40.98130297583368,ba,casa nova,POINT (-40.98130297583368 -9.177388079834074)
47350,-9.743372912976032,-41.86929985961934,ba,sento se,POINT (-41.86929985961934 -9.743372912976032)
47400,-10.823373418772064,-42.72712975976764,ba,xique-xique,POINT (-42.72712975976764 -10.82337341877206)
47440,-11.009287926007138,-42.39896839675591,ba,itaguacu da bahia,POINT (-42.3989683967559 -11.00928792600714)
47450,-11.430397447067516,-42.505532819090526,ba,gentio do ouro,POINT (-42.50553281909053 -11.43039744706752)
47500,-12.69372050220759,-43.18214914473249,ba,paratinga,POINT (-43.18214914473249 -12.69372050220759)
47520,-12.173954820936972,-43.21478059581289,ba,ibotirama,POINT (-43.21478059581289 -12.17395482093697)
47530,-12.315531502909078,-42.88346083742181,ba,oliveira dos brejinhos,POINT (-42.88346083742181 -12.31553150290908)
47560,-12.00707922428808,-42.6197670573623,ba,brotas de macaubas,POINT (-42.6197670573623 -12.00707922428808)
47580,-11.564151518259994,-43.27671953865007,ba,morpara,POINT (-43.27671953865007 -11.56415151825999)
47590,-11.819679206712276,-42.61596485990752,ba,ipupiara,POINT (-42.61596485990751 -11.81967920671227)
47600,-13.256014019878709,-43.40987581154975,ba,bom jesus da lapa,POINT (-43.40987581154975 -13.25601401987871)
47610,-13.08530553793375,-43.46816354201941,ba,sitio do mato,POINT (-43.4681635420194 -13.08530553793375)
47630,-13.524336387693962,-43.607441325570896,ba,serra do ramalho,POINT (-43.6074413255709 -13.52433638769396)
47640,-13.389063238712454,-44.20055740496952,ba,santa maria da vitoria,POINT (-44.20055740496952 -13.38906323871245)
47650,-13.350611559127506,-44.64903451731074,ba,correntina,POINT (-44.64903451731074 -13.35061155912751)
47655,-13.623149162462628,-44.46765343531861,ba,jaborandi,POINT (-44.46765343531861 -13.62314916246263)
47665,-13.403164233375415,-44.19472127578593,ba,sao felix do coribe,POINT (-44.19472127578593 -13.40316423337542)
47680,-14.180373776936616,-44.53533989742623,ba,cocos,POINT (-44.53533989742623 -14.18037377693662)
47690,-13.82520432920668,-44.4538878364606,ba,coribe,POINT (-44.45388783646059 -13.82520432920668)
47700,-12.980768952162558,-44.04974392989726,ba,santana,POINT (-44.04974392989726 -12.98076895216256)
47730,-13.07598150697971,-44.2019611327694,ba,canapolis,POINT (-44.2019611327694 -13.07598150697971)
47740,-12.759336072245093,-43.94693060512876,ba,serra dourada,POINT (-43.94693060512876 -12.75933607224509)
47750,-12.484797099889365,-43.961172580152045,ba,brejolandia,POINT (-43.96117258015204 -12.48479709988936)
47750,-12.484797099889365,-43.961172580152045,ba,brejolândia,POINT (-43.96117258015204 -12.48479709988936)
47760,-12.6235237803351,-44.06177476053478,ba,tabocas do brejo velho,POINT (-44.06177476053478 -12.6235237803351)
47800,-12.144745694647174,-44.991236805863146,ba,barreiras,POINT (-44.99123680586315 -12.14474569464717)
47801,-12.139628258082906,-44.98907557111345,ba,barreiras,POINT (-44.98907557111345 -12.13962825808291)
47802,-12.147696738920589,-44.984901160578566,ba,barreiras,POINT (-44.98490116057857 -12.14769673892059)
47803,-12.147079589860216,-44.98689778653456,ba,barreiras,POINT (-44.98689778653456 -12.14707958986022)
47804,-12.154981959507609,-44.99647777264971,ba,barreiras,POINT (-44.99647777264971 -12.15498195950761)
47805,-12.149521512676005,-45.00082946182351,ba,barreiras,POINT (-45.00082946182351 -12.149521512676)
47806,-12.149248224656528,-44.9946356044561,ba,barreiras,POINT (-44.9946356044561 -12.14924822465653)
47807,-12.153441271441125,-45.00226717805746,ba,barreiras,POINT (-45.00226717805746 -12.15344127144112)
47808,-12.150669278406411,-45.000173644928,ba,barreiras,POINT (-45.000173644928 -12.15066927840641)
47810,-12.136878077782695,-45.00973585261006,ba,barreiras,POINT (-45.00973585261006 -12.1368780777827)
47813,-12.177924305463309,-44.660710516494206,ba,barreiras,POINT (-44.66071051649421 -12.17792430546331)
47814,-12.948500507698975,-38.46063227264888,ba,barreiras,POINT (-38.46063227264888 -12.94850050769898)
47820,-12.400573739228395,-45.016581654847485,ba,sao desiderio,POINT (-45.01658165484749 -12.4005737392284)
47825,-12.429225064452792,-45.08604599271614,ba,sitio grande,POINT (-45.08604599271614 -12.42922506445279)
47827,-26.919872908118936,-49.08680233821775,ba,roda velha,POINT (-49.08680233821775 -26.91987290811894)
47830,-12.305739641294254,-44.5388124087167,ba,baianopolis,POINT (-44.5388124087167 -12.30573964129425)
47845,-12.313912429551806,-44.85954730196275,ba,catolândia,POINT (-44.85954730196275 -12.31391242955181)
47850,-12.092512976501046,-45.80692672676449,ba,luis eduardo magalhaes,POINT (-45.80692672676449 -12.09251297650105)
47900,-11.986619531975505,-44.25769307175943,ba,cotegipe,POINT (-44.25769307175943 -11.9866195319755)
47940,-12.121378047809058,-43.88953821717171,ba,wanderley,POINT (-43.88953821717171 -12.12137804780906)
47950,-12.23446807165592,-44.4100200325766,ba,cristopolis,POINT (-44.4100200325766 -12.23446807165592)
47960,-12.006384427285656,-44.69816262699005,ba,angical,POINT (-44.69816262699005 -12.00638442728566)
47970,-11.749759183121164,-44.90972215555026,ba,riachao das neves,POINT (-44.90972215555026 -11.74975918312117)
47990,-11.017033236590091,-45.25825023892409,ba,formosa do rio preto,POINT (-45.25825023892409 -11.01703323659009)
48000,-12.13944142250762,-38.42297614758382,ba,alagoinhas,POINT (-38.42297614758382 -12.13944142250762)
48005,-12.140210286962752,-38.42230450413786,ba,alagoinhas,POINT (-38.42230450413786 -12.14021028696275)
48010,-12.132390116921444,-38.4214713531804,ba,alagoinhas,POINT (-38.42147135318039 -12.13239011692144)
48011,-12.12350410816645,-38.4165670067676,ba,alagoinhas,POINT (-38.4165670067676 -12.12350410816645)
48020,-12.132605820412072,-38.41556019458922,ba,alagoinhas,POINT (-38.41556019458922 -12.13260582041207)
48030,-12.1374914255155,-38.405186381258325,ba,alagoinhas,POINT (-38.40518638125832 -12.1374914255155)
48031,-12.14697128182713,-38.421092263472346,ba,alagoinhas,POINT (-38.42109226347235 -12.14697128182713)
48040,-12.14532103646933,-38.42108609199768,ba,alagoinhas,POINT (-38.42108609199768 -12.14532103646933)
48050,-12.143387557100786,-38.43212666027758,ba,alagoinhas,POINT (-38.43212666027758 -12.14338755710079)
48051,-12.151220485681826,-38.42777608689418,ba,alagoinhas,POINT (-38.42777608689418 -12.15122048568183)
48060,-12.14140291854209,-38.4382474234235,ba,alagoinhas,POINT (-38.4382474234235 -12.14140291854209)
48070,-12.134181983131246,-38.43881903180552,ba,alagoinhas,POINT (-38.43881903180552 -12.13418198313125)
48071,-12.131260630771392,-38.439509689304856,ba,alagoinhas,POINT (-38.43950968930486 -12.13126063077139)
48080,-12.13062397268796,-38.43377029796657,ba,alagoinhas,POINT (-38.43377029796657 -12.13062397268796)
48090,-12.12313354928856,-38.43024041263678,ba,alagoinhas,POINT (-38.43024041263678 -12.12313354928856)
48103,-4.5962448091645465,-42.85451673739823,ba,boa uniao,POINT (-42.85451673739823 -4.596244809164546)
48108,-12.211360068406956,-38.20271641323295,ba,aracas,POINT (-38.20271641323295 -12.21136006840696)
48110,-12.363840993783477,-38.38186888846312,ba,catu,POINT (-38.38186888846312 -12.36384099378347)
48120,-12.425449890980156,-38.32736451308023,ba,pojuca,POINT (-38.32736451308023 -12.42544989098016)
48130,-12.091330630741258,-38.5003316145126,ba,aramari,POINT (-38.5003316145126 -12.09133063074126)
48140,-12.146156745779068,-38.64382697435264,ba,pedrao,POINT (-38.64382697435264 -12.14615674577907)
48150,-12.014118294728478,-38.62789452193102,ba,ouricangas,POINT (-38.62789452193102 -12.01411829472848)
48170,-11.840085398129542,-38.75729908043065,ba,agua fria,POINT (-38.75729908043065 -11.84008539812954)
48180,-11.945978977641902,-38.0822356466142,ba,entre rios,POINT (-38.0822356466142 -11.9459789776419)
48280,-12.52684413745476,-38.26312041332726,ba,mata de sao joao,POINT (-38.26312041332726 -12.52684413745476)
48288,-12.576809999999966,-38.00416999999993,ba,acu da torre,POINT (-38.00416999999993 -12.57680999999997)
48289,-12.57536932342873,-38.00267348835045,ba,mata de sao joao,POINT (-38.00267348835045 -12.57536932342873)
48290,-12.25599747811226,-38.03873055386487,ba,itanagra,POINT (-38.03873055386487 -12.25599747811226)
48300,-11.815526915377394,-37.61785465375689,ba,conde,POINT (-37.61785465375689 -11.81552691537739)
48310,-11.56405313425723,-37.78292005148575,ba,jandaira,POINT (-37.78292005148575 -11.56405313425723)
48330,-11.48645250929192,-37.932043105050006,ba,rio real,POINT (-37.93204310505001 -11.48645250929192)
48350,-11.6651729107697,-38.09160425574295,ba,apora,POINT (-38.09160425574295 -11.6651729107697)
48355,-13.4688355351923,-39.24025989585533,ba,apora,POINT (-39.24025989585532 -13.4688355351923)
48355,-13.4688355351923,-39.24025989585533,ba,itamira,POINT (-39.24025989585532 -13.4688355351923)
48360,-11.663495576693936,-38.02385270614423,ba,acajutiba,POINT (-38.02385270614423 -11.66349557669393)
48370,-11.797063477493758,-37.947646687659,ba,esplanada,POINT (-37.947646687659 -11.79706347749376)
48390,-11.952583147163717,-37.947373390609584,ba,cardeal da silva,POINT (-37.94737339060958 -11.95258314716372)
48400,-10.855588015152298,-38.53647669595227,ba,ribeira do pombal,POINT (-38.53647669595227 -10.8555880151523)
48405,-10.585166781112664,-38.61846189558877,ba,banzaê,POINT (-38.61846189558877 -10.58516678111267)
48405,-10.585166781112664,-38.61846189558877,ba,banzae,POINT (-38.61846189558877 -10.58516678111267)
48410,-10.593072091897264,-38.384992888434375,ba,cicero dantas,POINT (-38.38499288843438 -10.59307209189726)
48413,-10.536109999999953,-38.60666999999995,ba,sao joao da fortaleza,POINT (-38.60666999999995 -10.53610999999995)
48415,-10.595309591903002,-38.213006207598376,ba,fatima,POINT (-38.21300620759838 -10.595309591903)
48420,-10.411637869766947,-38.327277843128506,ba,antas,POINT (-38.32727784312851 -10.41163786976695)
48430,-10.68050249649417,-37.86599600865977,ba,paripiranga,POINT (-37.86599600865977 -10.68050249649417)
48435,-10.536616901316744,-38.11492053385937,ba,adustina,POINT (-38.11492053385937 -10.53661690131674)
48440,-10.998030196324375,-38.40330050848296,ba,ribeira do amparo,POINT (-38.40330050848296 -10.99803019632438)
48445,-10.678041392087644,-38.2827742057925,ba,heliopolis,POINT (-38.2827742057925 -10.67804139208764)
48450,-11.100453613828885,-38.51620756277988,ba,cipo,POINT (-38.51620756277988 -11.10045361382888)
48455,-10.334867852834018,-38.420638734282285,ba,novo triunfo,POINT (-38.42063873428229 -10.33486785283402)
48460,-11.24056027473802,-38.48111201874123,ba,nova soure,POINT (-38.48111201874123 -11.24056027473802)
48470,-11.36300217337656,-38.32943880702623,ba,olindina,POINT (-38.32943880702623 -11.36300217337656)
48475,-11.309948380095936,-38.21951612249751,ba,itapicuru,POINT (-38.21951612249751 -11.30994838009594)
48480,-11.51035036786528,-38.15147738090929,ba,crisopolis,POINT (-38.15147738090929 -11.51035036786528)
48485,-11.605014606657434,-38.5830938190747,ba,satiro dias,POINT (-38.5830938190747 -11.60501460665743)
48490,-11.788063884310118,-38.35536601172614,ba,inhambupe,POINT (-38.35536601172614 -11.78806388431012)
48500,-10.506647781847288,-39.01178236135266,ba,euclides da cunha,POINT (-39.01178236135266 -10.50664778184729)
48520,-9.899970940826488,-39.03349393874104,ba,canudos,POINT (-39.03349393874104 -9.899970940826488)
48540,-9.953805521582453,-38.67143655142044,ba,jeremoabo,POINT (-38.67143655142043 -9.953805521582453)
48565,-10.359784781277792,-38.17889441856951,ba,sitio do quinto,POINT (-38.17889441856951 -10.35978478127779)
48570,-9.734568624994122,-38.12696058914072,ba,santa brigida,POINT (-38.12696058914072 -9.734568624994122)
48580,-10.022386795429387,-37.916122134426665,ba,pedro alexandre,POINT (-37.91612213442667 -10.02238679542939)
48590,-10.286244573272963,-37.9266780366109,ba,coronel joao sa,POINT (-37.9266780366109 -10.28624457327296)
